title,company,location,work_type,level,compensation,link,id,scraped_date
Senior AI/ML Engineer (Spectrum),JetBrains,,,,,https://builtin.com/job/senior-ai-ml-engineer-spectrum/8990344,8990344,2026-04-22
Senior AI Enablement Engineer,GetYourGuide,,,,,https://builtin.com/job/senior-ai-enablement-engineer/8990334,8990334,2026-04-22
AI and Automation Engineer,CACI International Inc,,,,,https://builtin.com/job/ai-and-automation-engineer/9089934,9089934,2026-04-22
Backend Engineer (AI Agents/Workflows),Andercore,,,,,https://builtin.com/job/backend-engineer-ai-agents-workflows/8979302,8979302,2026-04-22
Research Engineer (Agentic Behavior – Kotlin AI Value Stream),JetBrains,,,,,https://builtin.com/job/research-engineer-agentic-behavior-kotlin-ai-value-stream/8943799,8943799,2026-04-22
Senior ML/AI Solutions Engineer (m/f/d),Moonfare,,,,,https://builtin.com/job/senior-ml-ai-solutions-engineer-m-f-d/8942316,8942316,2026-04-22
Staff AI Agent Engineer - Moveworks | Customer Deployment,ServiceNow,,,,,https://builtin.com/job/staff-ai-agent-engineer-moveworks-customer-deployment/9123300,9123300,2026-04-22
Senior AI Agent Engineer - Moveworks | Customer Deployment,ServiceNow,,,,,https://builtin.com/job/senior-ai-agent-engineer-moveworks-customer-deployment/9123304,9123304,2026-04-22
AI Engineer,Kaluza,,,,,https://builtin.com/job/ai-engineer/9124834,9124834,2026-04-22
"Full Stack AI Engineer (£70,000 + Equity) at CreateTOTALLY",Jack & Jill AI,,,,,https://builtin.com/job/full-stack-ai-engineer-70-000-equity-createtotally/9109445,9109445,2026-04-22
"Senior Systems Engineer, Workers AI",Cloudflare,,,,,https://builtin.com/job/senior-systems-engineer-workers-ai/8935697,8935697,2026-04-22
Senior AI Engineer,NewDay,,,,,https://builtin.com/job/senior-ai-engineer/9103350,9103350,2026-04-22
"Senior AI-Enabled Engineer, Vice President",BlackRock,,,,,https://builtin.com/job/senior-ai-enabled-engineer-vice-president/9051513,9051513,2026-04-22
"Senior Staff Generative AI Engineer, Vice President",Citi,,,,,https://builtin.com/job/senior-staff-generative-ai-engineer-vice-president/8691066,8691066,2026-04-22
"VP, Front End Engineer (AI Accelerated)",BlackRock,,,,,https://builtin.com/job/vp-front-end-engineer-ai-accelerated/9029316,9029316,2026-04-22
AI Engineer (£170k + Equity) at Gizmo.ai,Jack & Jill AI,,,,,https://builtin.com/job/ai-engineer-170k-equity-gizmo-ai/8853785,8853785,2026-04-22
Staff AI Engineer (£120k-150k + Equity) at Covecta,Jack & Jill AI,,,,,https://builtin.com/job/staff-ai-engineer-120k-150k-equity-covecta/9080893,9080893,2026-04-22
Principal Test AI Engineer,Cepheid,,,,,https://builtin.com/job/principal-test-ai-engineer/9073225,9073225,2026-04-22
Principal Test AI Engineer,Beckman Coulter Diagnostics,,,,,https://builtin.com/job/principal-test-ai-engineer/9072468,9072468,2026-04-22
Principal Test AI Engineer,Danaher Corporation,,,,,https://builtin.com/job/principal-test-ai-engineer/9069638,9069638,2026-04-22
AI Engineer,IFS,,,,,https://builtin.com/job/ai-engineer/9054194,9054194,2026-04-22
Applied AI Engineer,blp,,,,,https://builtin.com/job/applied-ai-engineer-z-rich/8563664,8563664,2026-04-22
Senior AI Engineer,PA Consulting,,,,,https://builtin.com/job/senior-ai-engineer/9033947,9033947,2026-04-22
AI Engineer - Generative & Agentic AI,BDO CANADA,,,,,https://builtin.com/job/ai-engineer-generative-agentic-ai/9030359,9030359,2026-04-22
Principal AI Engineer (GenAI Platforms & MLOps),Kantar,,,,,https://builtin.com/job/principal-engineering-lead-ai-enabled-solutions/9029788,9029788,2026-04-22
